# x,y,z
-2818.407,-3778.240,4875.928
-2780.922,-3836.821,4851.651
-2743.167,-3894.968,4826.755
-2705.148,-3952.675,4801.241
-2666.868,-4009.934,4775.114
-2628.332,-4066.738,4748.377
-2589.544,-4123.081,4721.034
-2550.508,-4178.957,4693.087
-2511.228,-4234.357,4664.540
-2471.709,-4289.275,4635.397
-2431.954,-4343.706,4605.662
-2391.969,-4397.642,4575.338
-2351.758,-4451.077,4544.430
-2311.325,-4504.004,4512.941
-2270.674,-4556.417,4480.875
-2229.810,-4608.309,4448.237
-2188.737,-4659.675,4415.030
-2147.460,-4710.507,4381.259
-2105.983,-4760.801,4346.928
-2064.310,-4810.549,4312.041
-2022.447,-4859.746,4276.603
-1980.398,-4908.386,4240.619
-1938.166,-4956.462,4204.093
-1895.758,-5003.969,4167.029
-1853.177,-5050.901,4129.433
-1810.429,-5097.253,4091.310
-1767.517,-5143.018,4052.664
-1724.446,-5188.191,4013.500
-1681.221,-5232.767,3973.824
-1637.847,-5276.740,3933.640
-1594.329,-5320.104,3892.953
-1550.670,-5362.855,3851.769
-1506.875,-5404.987,3810.094
-1462.950,-5446.496,3767.931
-1418.899,-5487.375,3725.287
-1374.726,-5527.620,3682.168
-1330.436,-5567.227,3638.578
-1286.034,-5606.190,3594.523
-1241.525,-5644.504,3550.009
-1196.913,-5682.165,3505.041
-1152.203,-5719.168,3459.626
-1107.400,-5755.509,3413.769
-1062.508,-5791.183,3367.475
-1017.532,-5826.186,3320.752
-972.477,-5860.513,3273.604
-927.348,-5894.161,3226.038
-882.150,-5927.124,3178.060
-836.886,-5959.399,3129.675
-791.562,-5990.982,3080.891
-746.182,-6021.869,3031.712
-700.752,-6052.056,2982.146
-655.276,-6081.540,2932.199
-609.759,-6110.316,2881.878
-564.206,-6138.381,2831.189
-518.621,-6165.731,2780.138
-473.010,-6192.364,2728.733
-427.377,-6218.276,2676.979
-381.728,-6243.463,2624.884
-336.066,-6267.922,2572.453
-290.396,-6291.651,2519.695
-244.724,-6314.646,2466.615
-199.054,-6336.905,2413.220
-153.390,-6358.424,2359.517
-107.738,-6379.201,2305.513
-62.102,-6399.233,2251.215
-16.487,-6418.519,2196.629
29.103,-6437.054,2141.763
74.663,-6454.837,2086.624
120.188,-6471.867,2031.219
165.673,-6488.139,1975.554
211.114,-6503.653,1919.637
256.507,-6518.406,1863.475
301.846,-6532.397,1807.074
347.127,-6545.623,1750.444
392.345,-6558.084,1693.589
437.496,-6569.776,1636.518
482.575,-6580.699,1579.239
527.578,-6590.851,1521.757
572.499,-6600.231,1464.082
617.335,-6608.837,1406.219
662.080,-6616.668,1348.177
706.730,-6623.723,1289.962
751.281,-6630.002,1231.583
795.729,-6635.502,1173.046
840.067,-6640.224,1114.359
884.293,-6644.167,1055.531
928.401,-6647.329,996.567
972.387,-6649.711,937.477
1016.246,-6651.312,878.267
1059.975,-6652.131,818.945
1103.568,-6652.169,759.519
1147.021,-6651.425,699.996
1190.330,-6649.900,640.385
1233.491,-6647.592,580.691
1276.498,-6644.503,520.924
1319.349,-6640.632,461.090
1362.037,-6635.980,401.198
1404.561,-6630.547,341.254
1446.914,-6624.334,281.267
1489.093,-6617.341,221.244
1531.094,-6609.569,161.193
1572.912,-6601.018,101.122
1614.544,-6591.690,41.037
1655.984,-6581.585,-19.053
1697.230,-6570.704,-79.140
1738.277,-6559.049,-139.218
1779.120,-6546.621,-199.278
1819.756,-6533.421,-259.312
1860.182,-6519.450,-319.314
1900.391,-6504.710,-379.275
1940.382,-6489.202,-439.187
1980.150,-6472.928,-499.044
2019.690,-6455.891,-558.838
2059.000,-6438.090,-618.560
2098.075,-6419.530,-678.204
2136.911,-6400.211,-737.761
2175.504,-6380.136,-797.225
2213.851,-6359.308,-856.586
2251.948,-6337.727,-915.838
2289.790,-6315.398,-974.974
2327.375,-6292.323,-1033.984
2364.699,-6268.503,-1092.863
2401.758,-6243.942,-1151.603
2438.548,-6218.642,-1210.196
2475.065,-6192.607,-1268.634
2511.308,-6165.839,-1326.911
2547.270,-6138.342,-1385.018
2582.951,-6110.117,-1442.949
2618.345,-6081.170,-1500.696
2653.449,-6051.502,-1558.252
2688.261,-6021.117,-1615.609
2722.776,-5990.019,-1672.761
2756.992,-5958.211,-1729.699
2790.905,-5925.697,-1786.418
2824.511,-5892.480,-1842.909
2857.808,-5858.564,-1899.165
2890.793,-5823.954,-1955.179
2923.462,-5788.653,-2010.945
2955.812,-5752.664,-2066.454
2987.841,-5715.993,-2121.701
3019.544,-5678.644,-2176.677
3050.919,-5640.620,-2231.376
3081.963,-5601.925,-2285.792
3112.673,-5562.565,-2339.916
3143.047,-5522.544,-2393.743
3173.080,-5481.866,-2447.265
3202.771,-5440.537,-2500.476
3232.116,-5398.561,-2553.368
3261.113,-5355.943,-2605.934
3289.759,-5312.688,-2658.169
3318.051,-5268.801,-2710.066
3345.987,-5224.288,-2761.617
3373.564,-5179.153,-2812.817
3400.779,-5133.401,-2863.658
3427.630,-5087.038,-2914.135
3454.114,-5040.070,-2964.241
3480.230,-4992.501,-3013.969
3505.973,-4944.338,-3063.314
3531.343,-4895.585,-3112.269
3556.337,-4846.248,-3160.828
3580.953,-4796.334,-3208.984
3605.187,-4745.847,-3256.732
3629.039,-4694.794,-3304.066
3652.505,-4643.181,-3350.980
3675.585,-4591.013,-3397.467
3698.275,-4538.296,-3443.522
3720.573,-4485.038,-3489.139
3742.478,-4431.243,-3534.313
3763.988,-4376.918,-3579.037
3785.100,-4322.070,-3623.305
3805.814,-4266.705,-3667.113
3826.126,-4210.829,-3710.455
3846.034,-4154.448,-3753.324
3865.539,-4097.570,-3795.717
3884.636,-4040.201,-3837.626
3903.326,-3982.347,-3879.048
3921.606,-3924.015,-3919.977
3939.474,-3865.213,-3960.407
3956.929,-3805.946,-4000.333
3973.969,-3746.223,-4039.751
3990.594,-3686.050,-4078.654
4006.801,-3625.434,-4117.039
4022.589,-3564.382,-4154.901
4037.957,-3502.902,-4192.234
4052.903,-3441.001,-4229.034
4067.426,-3378.686,-4265.297
4081.526,-3315.964,-4301.017
4095.200,-3252.843,-4336.190
4108.448,-3189.330,-4370.811
4121.268,-3125.432,-4404.878
4133.660,-3061.158,-4438.384
4145.622,-2996.513,-4471.326
4157.154,-2931.507,-4503.699
4168.255,-2866.145,-4535.500
4178.923,-2800.437,-4566.725
4189.158,-2734.390,-4597.369
4198.960,-2668.011,-4627.430
4208.326,-2601.309,-4656.902
4217.258,-2534.290,-4685.782
4225.753,-2466.964,-4714.067
4233.812,-2399.337,-4741.753
4241.434,-2331.417,-4768.836
4248.618,-2263.214,-4795.314
4255.364,-2194.734,-4821.182
4261.671,-2125.985,-4846.438
4267.539,-2056.976,-4871.077
4272.968,-1987.716,-4895.098
4277.957,-1918.210,-4918.497
4282.505,-1848.469,-4941.272
4286.614,-1778.500,-4963.418
4290.282,-1708.311,-4984.934
4293.509,-1637.911,-5005.816
4296.296,-1567.309,-5026.062
4298.643,-1496.512,-5045.670
4300.548,-1425.529,-5064.637
4302.013,-1354.368,-5082.961
4303.037,-1283.038,-5100.639
4303.621,-1211.547,-5117.669
4303.765,-1139.904,-5134.048
4303.468,-1068.116,-5149.776
4302.732,-996.193,-5164.850
4301.557,-924.143,-5179.268
4299.942,-851.974,-5193.027
4297.888,-779.695,-5206.128
4295.396,-707.314,-5218.567
4292.466,-634.839,-5230.343
4289.099,-562.280,-5241.455
4285.295,-489.644,-5251.902
4281.055,-416.941,-5261.682
4276.379,-344.178,-5270.793
4271.269,-271.365,-5279.236
4265.724,-198.509,-5287.007
4259.746,-125.620,-5294.108
4253.335,-52.705,-5300.536
4246.492,20.225,-5306.292
4239.218,93.164,-5311.373
4231.515,166.102,-5315.780
4223.382,239.030,-5319.513
4214.822,311.941,-5322.569
4205.834,384.826,-5324.950
4196.420,457.676,-5326.654
4186.581,530.482,-5327.682
4176.319,603.235,-5328.033
4165.635,675.928,-5327.708
4154.529,748.551,-5326.707
4143.004,821.096,-5325.029
4131.060,893.554,-5322.675
4118.700,965.916,-5319.645
4105.924,1038.174,-5315.940
4092.734,1110.319,-5311.560
4079.132,1182.343,-5306.506
4065.119,1254.237,-5300.779
4050.696,1325.994,-5294.378
4035.866,1397.603,-5287.305
4020.629,1469.058,-5279.562
4004.989,1540.349,-5271.148
3988.945,1611.468,-5262.065
3972.501,1682.407,-5252.314
3955.657,1753.157,-5241.897
3938.417,1823.711,-5230.814
3920.781,1894.059,-5219.067
3902.751,1964.194,-5206.658
3884.330,2034.107,-5193.587
3865.520,2103.790,-5179.858
3846.322,2173.235,-5165.471
3826.738,2242.434,-5150.428
3806.772,2311.378,-5134.732
3786.424,2380.060,-5118.383
3765.697,2448.470,-5101.385
3744.593,2516.602,-5083.739
3723.115,2584.447,-5065.448
3701.265,2651.996,-5046.514
3679.044,2719.243,-5026.939
3656.456,2786.178,-5006.726
3633.503,2852.795,-4985.877
3610.187,2919.085,-4964.395
3586.510,2985.041,-4942.283
3562.476,3050.654,-4919.543
3538.086,3115.916,-4896.178
3513.344,3180.820,-4872.193
3488.252,3245.359,-4847.588
3462.813,3309.523,-4822.369
3437.029,3373.306,-4796.537
3410.903,3436.701,-4770.097
3384.439,3499.699,-4743.051
3357.637,3562.293,-4715.403
3330.502,3624.475,-4687.157
3303.037,3686.239,-4658.316
3275.243,3747.577,-4628.883
3247.125,3808.482,-4598.864
3218.684,3868.947,-4568.260
3189.924,3928.964,-4537.077
3160.848,3988.526,-4505.318
3131.459,4047.626,-4472.987
3101.759,4106.258,-4440.088
3071.753,4164.414,-4406.626
3041.442,4222.087,-4372.604
3010.830,4279.272,-4338.027
2979.921,4335.960,-4302.899
2948.716,4392.145,-4267.225
2917.220,4447.820,-4231.009
2885.436,4502.980,-4194.256
2853.367,4557.616,-4156.971
2821.016,4611.724,-4119.157
2788.387,4665.295,-4080.821
2755.482,4718.325,-4041.966
2722.306,4770.806,-4002.598
2688.861,4822.732,-3962.722
2655.151,4874.098,-3922.342
2621.180,4924.897,-3881.463
2586.951,4975.122,-3840.092
2552.467,5024.769,-3798.234
2517.732,5073.830,-3755.893
2482.749,5122.300,-3713.075
2447.523,5170.174,-3669.786
2412.057,5217.445,-3626.030
2376.354,5264.108,-3581.815
2340.418,5310.157,-3537.145
2304.253,5355.587,-3492.026
2267.862,5400.392,-3446.463
2231.249,5444.568,-3400.463
2194.418,5488.108,-3354.032
2157.373,5531.007,-3307.174
2120.116,5573.262,-3259.897
2082.653,5614.865,-3212.205
2044.986,5655.813,-3164.106
2007.119,5696.101,-3115.605
1969.057,5735.724,-3066.708
1930.803,5774.676,-3017.422
1892.361,5812.954,-2967.752
1853.734,5850.553,-2917.706
1814.928,5887.468,-2867.288
1775.944,5923.695,-2816.507
1736.789,5959.230,-2765.367
1697.464,5994.068,-2713.876
1657.975,6028.205,-2662.041
1618.325,6061.637,-2609.867
1578.519,6094.360,-2557.361
1538.560,6126.369,-2504.530
1498.451,6157.662,-2451.381
1458.198,6188.235,-2397.919
1417.804,6218.082,-2344.153
1377.274,6247.202,-2290.089
1336.611,6275.591,-2235.734
1295.819,6303.244,-2181.094
1254.904,6330.159,-2126.178
1213.868,6356.333,-2070.992
1172.717,6381.762,-2015.542
1131.453,6406.443,-1959.837
1090.082,6430.373,-1903.883
1048.608,6453.550,-1847.687
1007.034,6475.971,-1791.257
965.365,6497.632,-1734.599
923.605,6518.531,-1677.721
881.758,6538.666,-1620.630
839.828,6558.035,-1563.333
797.819,6576.634,-1505.838
755.737,6594.462,-1448.151
713.584,6611.516,-1390.280
671.365,6627.795,-1332.233
629.084,6643.296,-1274.016
586.745,6658.018,-1215.637
544.353,6671.959,-1157.103
501.911,6685.116,-1098.423
459.425,6697.489,-1039.602
416.898,6709.076,-980.650
374.334,6719.875,-921.572
331.737,6729.885,-862.378
289.113,6739.105,-803.073
246.465,6747.534,-743.666
203.797,6755.170,-684.165
161.114,6762.013,-624.576
118.419,6768.061,-564.908
75.718,6773.314,-505.167
33.013,6777.771,-445.362
-9.689,6781.431,-385.500
-52.386,6784.294,-325.589
-95.073,6786.360,-265.637
-137.745,6787.629,-205.650
-180.399,6788.099,-145.638
-223.029,6787.772,-85.607
-265.632,6786.646,-25.566
-308.203,6784.723,34.479
-350.739,6782.002,94.519
-393.234,6778.483,154.547
-435.686,6774.168,214.554
-478.088,6769.056,274.535
-520.438,6763.147,334.480
-562.731,6756.444,394.382
-604.963,6748.945,454.234
-647.130,6740.653,514.028
-689.227,6731.568,573.757
-731.250,6721.691,633.412
-773.196,6711.023,692.987
-815.060,6699.565,752.474
-856.838,6687.319,811.865
-898.525,6674.287,871.152
-940.119,6660.468,930.329
-981.614,6645.866,989.388
-1023.006,6630.481,1048.320
-1064.292,6614.316,1107.120
-1105.466,6597.372,1165.778
-1146.527,6579.652,1224.288
-1187.468,6561.157,1282.643
-1228.286,6541.889,1340.834
-1268.977,6521.851,1398.854
-1309.536,6501.044,1456.697
-1349.961,6479.472,1514.354
-1390.247,6457.137,1571.818
-1430.389,6434.041,1629.083
-1470.384,6410.187,1686.140
-1510.228,6385.578,1742.982
-1549.917,6360.217,1799.602
-1589.446,6334.107,1855.993
-1628.812,6307.251,1912.148
-1668.011,6279.652,1968.058
-1707.039,6251.313,2023.718
-1745.892,6222.238,2079.120
-1784.567,6192.430,2134.256
-1823.058,6161.893,2189.121
-1861.363,6130.630,2243.707
-1899.478,6098.644,2298.006
-1937.399,6065.940,2352.013
-1975.122,6032.522,2405.720
-2012.644,5998.392,2459.120
-2049.960,5963.556,2512.207
-2087.067,5928.017,2564.974
-2123.962,5891.780,2617.414
-2160.640,5854.849,2669.521
-2197.098,5817.227,2721.287
-2233.333,5778.920,2772.707
-2269.340,5739.932,2823.773
-2305.117,5700.267,2874.479
-2340.659,5659.930,2924.820
-2375.964,5618.927,2974.787
-2411.027,5577.261,3024.375
-2445.845,5534.938,3073.577
-2480.414,5491.962,3122.388
-2514.732,5448.338,3170.801
-2548.794,5404.072,3218.810
-2582.598,5359.169,3266.408
-2616.139,5313.635,3313.590
-2649.415,5267.474,3360.350
-2682.422,5220.692,3406.680
-2715.157,5173.296,3452.576
-2747.616,5125.290,3498.032
-2779.796,5076.680,3543.042
-2811.695,5027.472,3587.599
-2843.308,4977.672,3631.699
-2874.632,4927.285,3675.335
-2905.665,4876.318,3718.502
-2936.404,4824.777,3761.195
-2966.844,4772.668,3803.408
-2996.984,4719.997,3845.136
-3026.820,4666.769,3886.373
-3056.350,4612.992,3927.114
-3085.569,4558.672,3967.355
-3114.476,4503.815,4007.089
-3143.068,4448.427,4046.312
-3171.341,4392.516,4085.018
-3199.293,4336.087,4123.204
-3226.920,4279.148,4160.863
-3254.221,4221.705,4197.991
-3281.193,4163.764,4234.584
-3307.832,4105.333,4270.637
-3334.136,4046.419,4306.144
-3360.102,3987.029,4341.102
-3385.728,3927.169,4375.506
-3411.011,3866.847,4409.352
-3435.949,3806.069,4442.635
-3460.538,3744.844,4475.350
-3484.777,3683.178,4507.495
-3508.664,3621.078,4539.064
-3532.194,3558.552,4570.054
-3555.367,3495.608,4600.460
-3578.180,3432.253,4630.279
-3600.630,3368.495,4659.507
-3622.716,3304.341,4688.140
-3644.434,3239.798,4716.174
-3665.783,3174.876,4743.606
-3686.760,3109.580,4770.432
-3707.364,3043.920,4796.649
-3727.593,2977.902,4822.254
-3747.443,2911.535,4847.243
-3766.914,2844.827,4871.613
-3786.003,2777.785,4895.360
-3804.708,2710.417,4918.483
-3823.027,2642.732,4940.977
-3840.959,2574.736,4962.841
-3858.502,2506.440,4984.070
-3875.653,2437.849,5004.664
-3892.412,2368.974,5024.618
-3908.776,2299.820,5043.930
-3924.743,2230.398,5062.598
-3940.313,2160.715,5080.620
-3955.482,2090.779,5097.992
-3970.251,2020.599,5114.714
-3984.617,1950.184,5130.782
-3998.578,1879.540,5146.195
-4012.134,1808.677,5160.950
-4025.282,1737.603,5175.046
-4038.022,1666.327,5188.481
-4050.352,1594.856,5201.252
-4062.271,1523.200,5213.360
-4073.777,1451.366,5224.801
-4084.869,1379.365,5235.574
-4095.546,1307.204,5245.679
-4105.808,1234.892,5255.113
-4115.652,1162.438,5263.876
-4125.077,1089.850,5271.967
-4134.084,1017.138,5279.383
-4142.670,944.308,5286.125
-4150.836,871.372,5292.192
-4158.579,798.336,5297.583
-4165.899,725.210,5302.296
-4172.796,652.002,5306.332
-4179.268,578.721,5309.690
-4185.315,505.376,5312.370
-4190.936,431.975,5314.370
-4196.130,358.527,5315.692
-4200.897,285.041,5316.334
-4205.237,211.525,5316.297
-4209.148,137.988,5315.581
-4212.631,64.439,5314.185
-4215.685,-9.113,5312.110
-4218.309,-82.661,5309.356
-4220.503,-156.194,5305.924
-4222.267,-229.705,5301.814
-4223.600,-303.185,5297.026
-4224.503,-376.624,5291.561
-4224.974,-450.015,5285.419
-4225.015,-523.348,5278.602
-4224.625,-596.615,5271.111
-4223.803,-669.807,5262.945
-4222.550,-742.916,5254.107
-4220.865,-815.933,5244.597
-4218.749,-888.848,5234.417
-4216.203,-961.654,5223.567
-4213.225,-1034.342,5212.050
-4209.817,-1106.903,5199.866
-4205.978,-1179.327,5187.018
-4201.709,-1251.608,5173.507
-4197.010,-1323.735,5159.335
-4191.882,-1395.701,5144.503
-4186.325,-1467.497,5129.014
-4180.339,-1539.114,5112.869
-4173.925,-1610.544,5096.071
-4167.084,-1681.778,5078.621
-4159.815,-1752.809,5060.522
-4152.121,-1823.627,5041.777
-4144.001,-1894.224,5022.387
-4135.455,-1964.593,5002.355
-4126.486,-2034.724,4981.684
-4117.093,-2104.609,4960.376
-4107.277,-2174.240,4938.434
-4097.040,-2243.610,4915.861
-4086.382,-2312.708,4892.659
-4075.304,-2381.529,4868.832
-4063.807,-2450.063,4844.383
-4051.893,-2518.302,4819.314
-4039.561,-2586.238,4793.630
-4026.814,-2653.864,4767.332
-4013.652,-2721.170,4740.425
-4000.078,-2788.150,4712.912
-3986.091,-2854.795,4684.797
-3971.693,-2921.097,4656.083
-3956.886,-2987.048,4626.774
-3941.671,-3052.641,4596.873
-3926.050,-3117.868,4566.385
-3910.023,-3182.721,4535.313
-3893.592,-3247.193,4503.662
-3876.760,-3311.275,4471.435
-3859.527,-3374.961,4438.636
-3841.895,-3438.243,4405.270
-3823.866,-3501.113,4371.341
